p1_games,p2_games,p1_score,p2_score,p1_points_won,p2_points_won,p1_break_pt_won,p2_break_pt_won,server_1,server_2,point_victor_1,point_victor_2,momentum,impetus
4,3,30.0,0.0,114,99,0,0,0,1,0,1,3.0,15
4,3,30.0,15.0,115,99,0,0,0,1,1,0,3.0,16
4,3,40.0,15.0,116,99,1,0,0,1,1,0,3.0,17
5,3,0.0,0.0,117,99,0,0,1,0,1,0,3.0,18
5,3,15.0,0.0,118,99,0,0,1,0,1,0,4.0,19
5,3,30.0,0.0,118,100,0,0,1,0,0,1,3.0,18
5,3,30.0,15.0,119,100,0,0,1,0,1,0,3.0,19
5,3,40.0,15.0,119,101,0,0,1,0,0,1,2.0,18
5,3,40.0,30.0,119,102,0,0,1,0,0,1,1.0,17
5,3,40.0,40.0,120,102,0,0,1,0,1,0,2.0,18
5,3,50.0,40.0,120,103,0,0,1,0,0,1,1.0,17
5,3,40.0,40.0,121,103,0,0,1,0,1,0,2.0,18
5,3,50.0,40.0,122,103,0,0,1,0,1,0,3.0,19
0,0,0.0,0.0,1,0,0,0,1,0,1,0,3.0,1
0,0,15.0,0.0,2,0,0,0,1,0,1,0,4.0,2
0,0,30.0,0.0,3,0,0,0,1,0,1,0,4.0,3
0,0,40.0,0.0,3,1,0,0,1,0,0,1,3.0,2
0,0,40.0,15.0,3,2,0,0,1,0,0,1,2.0,1
0,0,40.0,30.0,3,3,0,0,1,0,0,1,1.0,0
0,0,40.0,40.0,3,4,0,0,1,0,0,1,0.0,-1
0,0,40.0,50.0,4,4,0,0,1,0,1,0,1.0,0
0,0,40.0,40.0,5,4,0,0,1,0,1,0,2.0,1
0,0,50.0,40.0,6,4,0,0,1,0,1,0,3.0,2
1,0,0.0,0.0,6,5,0,0,0,1,0,1,3.0,1
1,0,0.0,15.0,7,5,0,0,0,1,1,0,3.0,2
1,0,15.0,15.0,8,5,0,0,0,1,1,0,3.0,3
1,0,30.0,15.0,8,6,0,0,0,1,0,1,2.0,2
1,0,30.0,30.0,8,7,0,0,0,1,0,1,2.0,1
1,0,30.0,40.0,8,8,0,0,0,1,0,1,1.0,0
1,1,0.0,0.0,9,8,0,0,1,0,1,0,1.0,1
1,1,15.0,0.0,10,8,0,0,1,0,1,0,2.0,2
1,1,30.0,0.0,11,8,0,0,1,0,1,0,3.0,3
1,1,40.0,0.0,12,8,0,0,1,0,1,0,4.0,4
2,1,0.0,0.0,12,8,0,0,0,1,0,1,3.0,4
2,1,0.0,15.0,12,8,0,0,0,1,0,1,2.0,4
2,1,0.0,30.0,12,8,0,0,0,1,0,1,1.0,4
2,1,0.0,40.0,12,8,0,0,0,1,1,0,1.0,4
2,1,15.0,40.0,12,8,0,0,0,1,0,1,1.0,4
2,2,0.0,0.0,12,8,0,0,1,0,1,0,2.0,4
2,2,15.0,0.0,12,8,0,0,1,0,0,1,2.0,4
2,2,15.0,15.0,12,8,0,0,1,0,1,0,2.0,4
2,2,30.0,15.0,12,8,0,0,1,0,1,0,3.0,4
2,2,40.0,15.0,12,8,0,0,1,0,0,1,2.0,4
2,2,40.0,30.0,12,8,0,0,1,0,1,0,3.0,4
3,2,0.0,0.0,12,8,0,0,0,1,0,1,2.0,4
3,2,0.0,15.0,12,8,0,0,0,1,0,1,1.0,4
3,2,0.0,30.0,12,8,0,0,0,1,0,1,1.0,4
3,2,0.0,40.0,12,8,0,0,0,1,1,0,1.0,4
3,2,15.0,40.0,12,8,0,0,0,1,0,1,1.0,4
3,3,0.0,0.0,12,8,0,0,1,0,0,1,1.0,4
3,3,0.0,15.0,12,8,0,0,1,0,0,1,1.0,4
3,3,0.0,30.0,12,8,0,0,1,0,1,0,1.0,4
3,3,15.0,30.0,12,8,0,0,1,0,1,0,2.0,4
3,3,30.0,30.0,12,8,0,0,1,0,1,0,3.0,4
3,3,40.0,30.0,21,21,0,0,1,0,0,1,3.0,0
3,3,40.0,40.0,21,22,0,0,1,0,0,1,2.0,-1
3,3,40.0,50.0,22,22,0,0,1,0,1,0,2.0,0
3,3,40.0,40.0,22,23,0,0,1,0,0,1,1.0,-1
3,3,40.0,50.0,23,23,0,0,1,0,1,0,2.0,0
3,3,40.0,40.0,24,23,0,0,1,0,1,0,3.0,1
3,3,50.0,40.0,24,24,0,0,1,0,0,1,2.0,0
3,3,40.0,40.0,25,24,0,0,1,0,1,0,3.0,1
3,3,50.0,40.0,25,25,0,0,1,0,0,1,2.0,0
3,3,40.0,40.0,25,26,0,0,1,0,0,1,1.0,-1
3,3,40.0,50.0,26,26,0,0,1,0,1,0,2.0,0
3,3,40.0,40.0,27,26,0,0,1,0,1,0,2.0,1
3,3,50.0,40.0,27,27,0,0,1,0,0,1,2.0,0
3,3,40.0,40.0,28,27,0,0,1,0,1,0,3.0,1
3,3,50.0,40.0,29,27,0,0,1,0,1,0,3.0,2
4,3,0.0,0.0,29,28,0,0,0,1,0,1,2.0,1
4,3,0.0,15.0,30,28,0,0,0,1,1,0,3.0,2
4,3,15.0,15.0,31,28,0,0,0,1,1,0,3.0,3
4,3,30.0,15.0,32,28,0,0,0,1,1,0,3.0,4
4,3,40.0,15.0,32,29,0,0,0,1,0,1,3.0,3
4,3,40.0,30.0,33,29,1,0,0,1,1,0,3.0,4
5,3,0.0,0.0,33,30,0,0,1,0,0,1,2.0,3
5,3,0.0,15.0,33,31,0,0,1,0,0,1,1.0,2
5,3,0.0,30.0,34,31,0,0,1,0,1,0,2.0,3
5,3,15.0,30.0,34,32,0,0,1,0,0,1,1.0,2
5,3,15.0,40.0,35,32,0,0,1,0,1,0,2.0,3
5,3,30.0,40.0,36,32,0,0,1,0,1,0,3.0,4
5,3,40.0,40.0,37,32,0,0,1,0,1,0,3.0,5
5,3,50.0,40.0,37,33,0,0,1,0,0,1,3.0,4
5,3,40.0,40.0,38,33,0,0,1,0,1,0,3.0,5
5,3,50.0,40.0,38,34,0,0,1,0,0,1,2.0,4
5,3,40.0,40.0,39,34,0,0,1,0,1,0,2.0,5
5,3,50.0,40.0,40,34,0,0,1,0,1,0,3.0,6
0,0,0.0,0.0,40,35,0,0,0,1,0,1,2.0,5
0,0,0.0,15.0,40,36,0,0,0,1,0,1,2.0,4
0,0,0.0,30.0,40,37,0,0,0,1,0,1,1.0,3
0,0,0.0,40.0,40,38,0,0,0,1,0,1,0.0,2
0,1,0.0,0.0,41,38,0,0,1,0,1,0,1.0,3
0,1,15.0,0.0,42,38,0,0,1,0,1,0,2.0,4
0,1,30.0,0.0,42,39,0,0,1,0,0,1,2.0,3
0,1,30.0,15.0,43,39,0,0,1,0,1,0,3.0,4
0,1,40.0,15.0,44,39,0,0,1,0,1,0,3.0,5
1,1,0.0,0.0,44,40,0,0,0,1,0,1,2.0,4
1,1,0.0,15.0,45,40,0,0,0,1,1,0,3.0,5
1,1,15.0,15.0,45,41,0,0,0,1,0,1,2.0,4
1,1,15.0,30.0,46,41,0,0,0,1,1,0,2.0,5
1,1,30.0,30.0,46,42,0,0,0,1,0,1,2.0,4
1,1,30.0,40.0,47,42,0,0,0,1,1,0,2.0,5
1,1,40.0,40.0,48,42,0,0,0,1,1,0,3.0,6
1,1,50.0,40.0,49,42,1,0,0,1,1,0,3.0,7
2,1,0.0,0.0,50,42,0,0,1,0,1,0,4.0,8
2,1,15.0,0.0,51,42,0,0,1,0,1,0,4.0,9
2,1,30.0,0.0,51,43,0,0,1,0,0,1,3.0,8
2,1,30.0,15.0,52,43,0,0,1,0,1,0,3.0,9
2,1,40.0,15.0,53,43,0,0,1,0,1,0,3.0,10
3,1,0.0,0.0,53,44,0,0,0,1,0,1,2.0,9
3,1,0.0,15.0,53,45,0,0,0,1,0,1,2.0,8
3,1,0.0,30.0,53,46,0,0,0,1,0,1,1.0,7
3,1,0.0,40.0,53,47,0,0,0,1,0,1,0.0,6
3,2,0.0,0.0,54,47,0,0,1,0,1,0,1.0,7
3,2,15.0,0.0,54,48,0,0,1,0,0,1,1.0,6
3,2,15.0,15.0,55,48,0,0,1,0,1,0,2.0,7
3,2,30.0,15.0,56,48,0,0,1,0,1,0,3.0,8
3,2,40.0,15.0,57,48,0,0,1,0,1,0,3.0,9
4,2,0.0,0.0,57,49,0,0,0,1,0,1,3.0,8
4,2,0.0,15.0,57,50,0,0,0,1,0,1,2.0,7
4,2,0.0,30.0,57,51,0,0,0,1,0,1,1.0,6
4,2,0.0,40.0,57,52,0,0,0,1,0,1,0.0,5
4,3,0.0,0.0,58,52,0,0,1,0,1,0,1.0,6
4,3,15.0,0.0,59,52,0,0,1,0,1,0,2.0,7
4,3,30.0,0.0,59,53,0,0,1,0,0,1,2.0,6
4,3,30.0,15.0,59,54,0,0,1,0,0,1,2.0,5
4,3,30.0,30.0,59,55,0,0,1,0,0,1,1.0,4
4,3,30.0,40.0,59,56,0,1,1,0,0,1,0.0,3
4,4,0.0,0.0,60,56,0,0,0,1,1,0,1.0,4
4,4,15.0,0.0,60,57,0,0,0,1,0,1,1.0,3
4,4,15.0,15.0,60,58,0,0,0,1,0,1,1.0,2
4,4,15.0,30.0,60,59,0,0,0,1,0,1,1.0,1
4,4,15.0,40.0,60,60,0,0,0,1,0,1,0.0,0
4,5,0.0,0.0,61,60,0,0,1,0,1,0,1.0,1
4,5,15.0,0.0,61,61,0,0,1,0,0,1,1.0,0
4,5,15.0,15.0,61,62,0,0,1,0,0,1,1.0,-1
4,5,15.0,30.0,62,62,0,0,1,0,1,0,2.0,0
4,5,30.0,30.0,62,63,0,0,1,0,0,1,1.0,-1
4,5,30.0,40.0,63,63,0,0,1,0,1,0,2.0,0
4,5,40.0,40.0,64,63,0,0,1,0,1,0,3.0,1
4,5,50.0,40.0,65,63,0,0,1,0,1,0,3.0,2
5,5,0.0,0.0,65,64,0,0,0,1,0,1,3.0,1
5,5,0.0,15.0,65,65,0,0,0,1,0,1,2.0,0
5,5,0.0,30.0,66,65,0,0,0,1,1,0,2.0,1
5,5,15.0,30.0,67,65,0,0,0,1,1,0,2.0,2
5,5,30.0,30.0,67,66,0,0,0,1,0,1,2.0,1
5,5,30.0,40.0,67,67,0,0,0,1,0,1,2.0,0
5,6,0.0,0.0,68,67,0,0,1,0,1,0,2.0,1
5,6,15.0,0.0,69,67,0,0,1,0,1,0,2.0,2
5,6,30.0,0.0,69,68,0,0,1,0,0,1,2.0,1
5,6,30.0,15.0,70,68,0,0,1,0,1,0,3.0,2
5,6,40.0,15.0,71,68,0,0,1,0,1,0,3.0,3
6,6,0.0,0.0,71,69,0,0,0,1,0,1,2.0,2
6,6,0.0,15.0,72,69,0,0,1,0,1,0,3.0,3
6,6,15.0,15.0,73,69,0,0,1,0,1,0,3.0,4
6,6,30.0,15.0,73,70,0,0,0,1,0,1,2.0,3
6,6,30.0,30.0,73,71,0,0,0,1,0,1,2.0,2
6,6,30.0,41.32,74,71,0,0,1,0,1,0,2.0,3
6,6,41.32,41.32,75,71,0,0,1,0,1,0,2.0,4
6,6,41.32,41.32,75,72,0,0,0,1,0,1,2.0,3
6,6,41.32,41.32,75,73,0,0,0,1,0,1,2.0,2
6,6,41.32,41.32,75,74,0,0,1,0,0,1,1.0,1
6,6,41.32,41.32,76,74,0,0,1,0,1,0,1.0,2
6,6,41.32,41.32,77,74,0,0,0,1,1,0,2.0,3
6,6,41.32,41.32,77,75,0,0,0,1,0,1,2.0,2
6,6,41.32,41.32,77,76,0,0,1,0,0,1,2.0,1
0,0,0.0,0.0,77,77,0,0,1,0,0,1,1.0,0
0,0,0.0,15.0,78,77,0,0,1,0,1,0,1.0,1
0,0,15.0,15.0,79,77,0,0,1,0,1,0,2.0,2
0,0,30.0,15.0,79,78,0,0,1,0,0,1,2.0,1
0,0,30.0,30.0,80,78,0,0,1,0,1,0,3.0,2
0,0,40.0,30.0,81,78,0,0,1,0,1,0,3.0,3
1,0,0.0,0.0,82,78,0,0,0,1,1,0,3.0,4
1,0,15.0,0.0,82,79,0,0,0,1,0,1,3.0,3
1,0,15.0,15.0,82,80,0,0,0,1,0,1,2.0,2
1,0,15.0,30.0,82,81,0,0,0,1,0,1,1.0,1
1,0,15.0,40.0,82,82,0,0,0,1,0,1,0.0,0
1,1,0.0,0.0,83,82,0,0,1,0,1,0,1.0,1
1,1,15.0,0.0,84,82,0,0,1,0,1,0,2.0,2
1,1,30.0,0.0,85,82,0,0,1,0,1,0,3.0,3
1,1,40.0,0.0,86,82,0,0,1,0,1,0,4.0,4
2,1,0.0,0.0,86,83,0,0,0,1,0,1,3.0,3
2,1,0.0,15.0,87,83,0,0,0,1,1,0,3.0,4
2,1,15.0,15.0,88,83,0,0,0,1,1,0,3.0,5
2,1,30.0,15.0,88,84,0,0,0,1,0,1,2.0,4
2,1,30.0,30.0,88,85,0,0,0,1,0,1,2.0,3
2,1,30.0,40.0,89,85,0,0,0,1,1,0,2.0,4
2,1,40.0,40.0,89,86,0,0,0,1,0,1,1.0,3
2,1,40.0,50.0,89,87,0,0,0,1,0,1,1.0,2
2,2,0.0,0.0,90,87,0,0,1,0,1,0,2.0,3
2,2,15.0,0.0,91,87,0,0,1,0,1,0,2.0,4
2,2,30.0,0.0,92,87,0,0,1,0,1,0,3.0,5
2,2,40.0,0.0,93,87,0,0,1,0,1,0,4.0,6
3,2,0.0,0.0,93,88,0,0,0,1,0,1,3.0,5
3,2,0.0,15.0,93,89,0,0,0,1,0,1,2.0,4
3,2,0.0,30.0,93,90,0,0,0,1,0,1,1.0,3
3,2,0.0,40.0,93,91,0,0,0,1,0,1,0.0,2
3,3,0.0,0.0,94,91,0,0,1,0,1,0,1.0,3
3,3,15.0,0.0,95,91,0,0,1,0,1,0,2.0,4
3,3,30.0,0.0,96,91,0,0,1,0,1,0,3.0,5
3,3,40.0,0.0,97,91,0,0,1,0,1,0,4.0,6
4,3,0.0,0.0,98,91,0,0,0,1,1,0,4.0,7
4,3,15.0,0.0,98,92,0,0,0,1,0,1,3.0,6
4,3,15.0,15.0,98,93,0,0,0,1,0,1,2.0,5
4,3,15.0,30.0,98,94,0,0,0,1,0,1,1.0,4
4,3,15.0,40.0,99,94,0,0,0,1,1,0,1.0,5
4,3,30.0,40.0,99,95,0,0,0,1,0,1,1.0,4
4,4,0.0,0.0,99,96,0,0,1,0,0,1,1.0,3
4,4,0.0,15.0,100,96,0,0,1,0,1,0,2.0,4
4,4,15.0,15.0,101,96,0,0,1,0,1,0,2.0,5
4,4,30.0,15.0,102,96,0,0,1,0,1,0,3.0,6
4,4,40.0,15.0,103,96,0,0,1,0,1,0,4.0,7
5,4,0.0,0.0,103,97,0,0,0,1,0,1,3.0,6
5,4,0.0,15.0,103,98,0,0,0,1,0,1,2.0,5
5,4,0.0,30.0,104,98,0,0,0,1,1,0,2.0,6
5,4,15.0,30.0,104,99,0,0,0,1,0,1,1.0,5
5,4,15.0,40.0,105,99,0,0,0,1,1,0,2.0,6
5,4,30.0,40.0,106,99,0,0,0,1,1,0,3.0,7
5,4,40.0,40.0,106,100,0,0,0,1,0,1,2.0,6
5,4,40.0,50.0,106,101,0,0,0,1,0,1,2.0,5
5,5,0.0,0.0,106,102,0,0,1,0,0,1,1.0,4
5,5,0.0,15.0,107,102,0,0,1,0,1,0,1.0,5
5,5,15.0,15.0,108,102,0,0,1,0,1,0,2.0,6
5,5,30.0,15.0,109,102,0,0,1,0,1,0,3.0,7
5,5,40.0,15.0,109,103,0,0,1,0,0,1,3.0,6
5,5,40.0,30.0,110,103,0,0,1,0,1,0,3.0,7
6,5,0.0,0.0,110,104,0,0,0,1,0,1,2.0,6
6,5,0.0,15.0,110,105,0,0,0,1,0,1,1.0,5
6,5,0.0,30.0,110,106,0,0,0,1,0,1,1.0,4
6,5,0.0,40.0,110,107,0,0,0,1,0,1,0.0,3
6,6,0.0,0.0,110,108,0,0,1,0,0,1,0.0,2
6,6,0.0,15.0,110,109,0,0,0,1,0,1,0.0,1
6,6,0.0,30.0,110,110,0,0,0,1,0,1,0.0,0
6,6,0.0,41.32,111,110,0,0,1,0,1,0,1.0,1
6,6,15.0,41.32,111,111,0,0,1,0,0,1,1.0,0
6,6,15.0,41.32,111,112,0,0,0,1,0,1,1.0,-1
6,6,15.0,41.32,112,112,0,0,0,1,1,0,2.0,0
6,6,30.0,41.32,113,112,0,0,1,0,1,0,2.0,1
6,6,41.32,41.32,113,113,0,0,1,0,0,1,2.0,0
6,6,41.32,41.32,114,113,0,0,0,1,1,0,3.0,1
6,6,41.32,41.32,114,114,0,0,0,1,0,1,2.0,0
0,0,0.0,0.0,114,115,0,0,0,1,0,1,1.0,-1
0,0,0.0,15.0,114,116,0,0,0,1,0,1,1.0,-2
0,0,0.0,30.0,115,116,0,0,0,1,1,0,1.0,-1
0,0,15.0,30.0,116,116,0,0,0,1,1,0,2.0,0
0,0,30.0,30.0,116,117,0,0,0,1,0,1,2.0,-1
0,0,30.0,40.0,116,118,0,0,0,1,0,1,2.0,-2
0,1,0.0,0.0,116,119,0,0,1,0,0,1,1.0,-3
0,1,0.0,15.0,117,119,0,0,1,0,1,0,1.0,-2
0,1,15.0,15.0,118,119,0,0,1,0,1,0,2.0,-1
0,1,30.0,15.0,119,119,0,0,1,0,1,0,3.0,0
0,1,40.0,15.0,120,119,0,0,1,0,1,0,4.0,1
1,1,0.0,0.0,120,120,0,0,0,1,0,1,3.0,0
1,1,0.0,15.0,120,121,0,0,0,1,0,1,2.0,-1
1,1,0.0,30.0,120,122,0,0,0,1,0,1,1.0,-2
1,1,0.0,40.0,120,123,0,0,0,1,0,1,0.0,-3
1,2,0.0,0.0,121,123,0,0,1,0,1,0,1.0,-2
1,2,15.0,0.0,122,123,0,0,1,0,1,0,2.0,-1
1,2,30.0,0.0,123,123,0,0,1,0,1,0,3.0,0
1,2,40.0,0.0,123,124,0,0,1,0,0,1,3.0,-1
1,2,40.0,15.0,124,124,0,0,1,0,1,0,3.0,0
2,2,0.0,0.0,124,125,0,0,0,1,0,1,2.0,-1
2,2,0.0,15.0,124,126,0,0,0,1,0,1,1.0,-2
2,2,0.0,30.0,124,127,0,0,0,1,0,1,1.0,-3
2,2,0.0,40.0,124,128,0,0,0,1,0,1,0.0,-4
2,3,0.0,0.0,124,129,0,0,1,0,0,1,0.0,-5
2,3,0.0,15.0,125,129,0,0,1,0,1,0,1.0,-4
2,3,15.0,15.0,125,130,0,0,1,0,0,1,1.0,-5
2,3,15.0,30.0,126,130,0,0,1,0,1,0,2.0,-4
2,3,30.0,30.0,126,131,0,0,1,0,0,1,2.0,-5
2,3,30.0,40.0,126,132,0,1,1,0,0,1,1.0,-6
2,4,0.0,0.0,127,132,0,0,0,1,1,0,2.0,-5
2,4,15.0,0.0,127,133,0,0,0,1,0,1,1.0,-6
2,4,15.0,15.0,127,134,0,0,0,1,0,1,1.0,-7
2,4,15.0,30.0,127,135,0,0,0,1,0,1,1.0,-8
2,4,15.0,40.0,128,135,0,0,0,1,1,0,1.0,-7
2,4,30.0,40.0,128,136,0,0,0,1,0,1,1.0,-8
2,5,0.0,0.0,129,136,0,0,1,0,1,0,2.0,-7
2,5,15.0,0.0,130,136,0,0,1,0,1,0,3.0,-6
2,5,30.0,0.0,131,136,0,0,1,0,1,0,3.0,-5
2,5,40.0,0.0,132,136,0,0,1,0,1,0,4.0,-4
3,5,0.0,0.0,132,137,0,0,0,1,0,1,3.0,-5
3,5,0.0,15.0,133,137,0,0,0,1,1,0,3.0,-4
3,5,15.0,15.0,134,137,0,0,0,1,1,0,3.0,-3
3,5,30.0,15.0,134,138,0,0,0,1,0,1,2.0,-4
3,5,30.0,30.0,134,139,0,0,0,1,0,1,2.0,-5
3,5,30.0,40.0,134,140,0,0,0,1,0,1,1.0,-6
0,0,0.0,0.0,0,1,0,0,0,1,0,1,0.0,-1
0,0,0.0,15.0,1,1,0,0,0,1,1,0,1.0,0
0,0,15.0,15.0,1,2,0,0,0,1,0,1,1.0,-1
0,0,15.0,30.0,2,2,0,0,0,1,1,0,2.0,0
0,0,30.0,30.0,3,2,0,0,0,1,1,0,3.0,1
0,0,40.0,30.0,3,3,0,0,0,1,0,1,2.0,0
0,0,40.0,40.0,4,3,0,0,0,1,1,0,3.0,1
0,0,50.0,40.0,5,3,1,0,0,1,1,0,3.0,2
1,0,0.0,0.0,5,4,0,0,1,0,0,1,2.0,1
1,0,0.0,15.0,6,4,0,0,1,0,1,0,3.0,2
1,0,15.0,15.0,6,5,0,0,1,0,0,1,2.0,1
1,0,15.0,30.0,7,5,0,0,1,0,1,0,2.0,2
1,0,30.0,30.0,8,5,0,0,1,0,1,0,3.0,3
1,0,40.0,30.0,9,5,0,0,1,0,1,0,3.0,4
2,0,0.0,0.0,9,6,0,0,0,1,0,1,3.0,3
2,0,0.0,15.0,9,7,0,0,0,1,0,1,2.0,2
2,0,0.0,30.0,9,8,0,0,0,1,0,1,1.0,1
2,0,0.0,40.0,9,9,0,0,0,1,0,1,0.0,0
2,1,0.0,0.0,9,10,0,0,1,0,0,1,0.0,-1
2,1,0.0,15.0,10,10,0,0,1,0,1,0,1.0,0
2,1,15.0,15.0,10,11,0,0,1,0,0,1,1.0,-1
2,1,15.0,30.0,11,11,0,0,1,0,1,0,2.0,0
2,1,30.0,30.0,12,11,0,0,1,0,1,0,3.0,1
2,1,40.0,30.0,13,11,0,0,1,0,1,0,3.0,2
3,1,0.0,0.0,14,11,0,0,0,1,1,0,4.0,3
3,1,15.0,0.0,15,11,0,0,0,1,1,0,4.0,4
3,1,30.0,0.0,15,12,0,0,0,1,0,1,3.0,3
3,1,30.0,15.0,16,12,0,0,0,1,1,0,3.0,4
3,1,40.0,15.0,16,13,0,0,0,1,0,1,2.0,3
3,1,40.0,30.0,16,14,0,0,0,1,0,1,1.0,2
3,1,40.0,40.0,16,15,0,0,0,1,0,1,1.0,1
3,1,40.0,50.0,17,15,0,0,0,1,1,0,1.0,2
3,1,40.0,40.0,17,16,0,0,0,1,0,1,1.0,1
3,1,40.0,50.0,18,16,0,0,0,1,1,0,2.0,2
3,1,40.0,40.0,18,17,0,0,0,1,0,1,2.0,1
3,1,40.0,50.0,18,18,0,0,0,1,0,1,1.0,0
3,2,0.0,0.0,18,19,0,0,1,0,0,1,1.0,-1
3,2,0.0,15.0,18,20,0,0,1,0,0,1,0.0,-2
3,2,0.0,30.0,19,20,0,0,1,0,1,0,1.0,-1
3,2,15.0,30.0,20,20,0,0,1,0,1,0,2.0,0
3,2,30.0,30.0,21,20,0,0,1,0,1,0,3.0,1
3,2,40.0,30.0,22,20,0,0,1,0,1,0,4.0,2
4,2,0.0,0.0,23,20,0,0,0,1,1,0,4.0,3
4,2,15.0,0.0,23,21,0,0,0,1,0,1,3.0,2
4,2,15.0,15.0,23,22,0,0,0,1,0,1,2.0,1
4,2,15.0,30.0,23,23,0,0,0,1,0,1,1.0,0
4,2,15.0,40.0,23,24,0,0,0,1,0,1,0.0,-1
4,3,0.0,0.0,24,24,0,0,1,0,1,0,1.0,0
4,3,15.0,0.0,25,24,0,0,1,0,1,0,2.0,1
4,3,30.0,0.0,25,25,0,0,1,0,0,1,2.0,0
4,3,30.0,15.0,25,26,0,0,1,0,0,1,2.0,-1
4,3,30.0,30.0,26,26,0,0,1,0,1,0,2.0,0
4,3,40.0,30.0,27,26,0,0,1,0,1,0,2.0,1
5,3,0.0,0.0,27,27,0,0,0,1,0,1,2.0,0
5,3,0.0,15.0,27,28,0,0,0,1,0,1,2.0,-1
5,3,0.0,30.0,28,28,0,0,0,1,1,0,2.0,0
5,3,15.0,30.0,29,28,0,0,0,1,1,0,2.0,1
5,3,30.0,30.0,30,28,0,0,0,1,1,0,3.0,2
5,3,40.0,30.0,30,29,0,0,0,1,0,1,3.0,1
5,3,40.0,40.0,30,30,0,0,0,1,0,1,2.0,0
5,3,40.0,50.0,30,31,0,0,0,1,0,1,1.0,-1
5,4,0.0,0.0,31,31,0,0,1,0,1,0,1.0,0
5,4,15.0,0.0,32,31,0,0,1,0,1,0,2.0,1
5,4,30.0,0.0,33,31,0,0,1,0,1,0,3.0,2
5,4,40.0,0.0,34,31,0,0,1,0,1,0,4.0,3
0,0,0.0,0.0,35,31,0,0,0,1,1,0,4.0,4
0,0,15.0,0.0,35,32,0,0,0,1,0,1,3.0,3
0,0,15.0,15.0,35,33,0,0,0,1,0,1,2.0,2
0,0,15.0,30.0,36,33,0,0,0,1,1,0,2.0,3
0,0,30.0,30.0,36,34,0,0,0,1,0,1,1.0,2
0,0,30.0,40.0,37,34,0,0,0,1,1,0,2.0,3
0,0,40.0,40.0,37,35,0,0,0,1,0,1,2.0,2
0,0,40.0,50.0,38,35,0,0,0,1,1,0,2.0,3
0,0,40.0,40.0,38,36,0,0,0,1,0,1,2.0,2
0,0,40.0,50.0,39,36,0,0,0,1,1,0,2.0,3
0,0,40.0,40.0,39,37,0,0,0,1,0,1,2.0,2
0,0,40.0,50.0,39,38,0,0,0,1,0,1,1.0,1
0,1,0.0,0.0,40,38,0,0,1,0,1,0,2.0,2
0,1,15.0,0.0,40,39,0,0,1,0,0,1,1.0,1
0,1,15.0,15.0,41,39,0,0,1,0,1,0,2.0,2
0,1,30.0,15.0,42,39,0,0,1,0,1,0,3.0,3
0,1,40.0,15.0,43,39,0,0,1,0,1,0,3.0,4
1,1,0.0,0.0,44,39,0,0,0,1,1,0,4.0,5
1,1,15.0,0.0,45,39,0,0,0,1,1,0,4.0,6
1,1,30.0,0.0,46,39,0,0,0,1,1,0,4.0,7
1,1,40.0,0.0,47,39,1,0,0,1,1,0,4.0,8
2,1,0.0,0.0,48,39,0,0,1,0,1,0,4.0,9
2,1,15.0,0.0,49,39,0,0,1,0,1,0,4.0,10
2,1,30.0,0.0,50,39,0,0,1,0,1,0,4.0,11
2,1,40.0,0.0,51,39,0,0,1,0,1,0,4.0,12
3,1,0.0,0.0,52,39,0,0,0,1,1,0,4.0,13
3,1,15.0,0.0,53,39,0,0,0,1,1,0,4.0,14
3,1,30.0,0.0,53,40,0,0,0,1,0,1,3.0,13
3,1,30.0,15.0,53,41,0,0,0,1,0,1,2.0,12
3,1,30.0,30.0,54,41,0,0,0,1,1,0,2.0,13
3,1,40.0,30.0,54,42,0,0,0,1,0,1,1.0,12
3,1,40.0,40.0,55,42,0,0,0,1,1,0,2.0,13
3,1,50.0,40.0,55,43,0,0,0,1,0,1,2.0,12
3,1,40.0,40.0,56,43,0,0,0,1,1,0,2.0,13
3,1,50.0,40.0,56,44,0,0,0,1,0,1,2.0,12
3,1,40.0,40.0,57,44,0,0,0,1,1,0,2.0,13
3,1,50.0,40.0,57,45,0,0,0,1,0,1,2.0,12
3,1,40.0,40.0,57,46,0,0,0,1,0,1,1.0,11
3,1,40.0,50.0,57,47,0,0,0,1,0,1,1.0,10
3,2,0.0,0.0,58,47,0,0,1,0,1,0,1.0,11
3,2,15.0,0.0,59,47,0,0,1,0,1,0,2.0,12
3,2,30.0,0.0,60,47,0,0,1,0,1,0,3.0,13
3,2,40.0,0.0,61,47,0,0,1,0,1,0,4.0,14
4,2,0.0,0.0,62,47,0,0,0,1,1,0,4.0,15
4,2,15.0,0.0,63,47,0,0,0,1,1,0,4.0,16
4,2,30.0,0.0,64,47,0,0,0,1,1,0,4.0,17
4,2,40.0,0.0,64,48,0,0,0,1,0,1,3.0,16
4,2,40.0,15.0,64,49,0,0,0,1,0,1,2.0,15
4,2,40.0,30.0,64,50,0,0,0,1,0,1,1.0,14
4,2,40.0,40.0,65,50,0,0,0,1,1,0,1.0,15
4,2,50.0,40.0,66,50,1,0,0,1,1,0,2.0,16
5,2,0.0,0.0,67,50,0,0,1,0,1,0,3.0,17
5,2,15.0,0.0,68,50,0,0,1,0,1,0,4.0,18
5,2,30.0,0.0,69,50,0,0,1,0,1,0,4.0,19
5,2,40.0,0.0,69,51,0,0,1,0,0,1,3.0,18
